,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]]",,,,,,
5,0.005280017852783203,,,,,,
0,1512133004.680451,,,,,,
1,cs,,,,,,
2,dap,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]]",,,,,,
5,0.004004001617431641,,,,,,
0,1512133004.737795,,,,,,
1,bm,,,,,,
2,fuij,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]]",,,,,,
5,0.004995822906494141,,,,,,
0,1512133004.797785,,,,,,
1,qt,,,,,,
2,qgala,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  0.  1.  2.  3.  4.]
 [ 2.  1.  1.  2.  3.  4.]]",,,,,,
5,0.004715919494628906,,,,,,
0,1512133004.849431,,,,,,
1,aw,,,,,,
2,kfaheq,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  3.  4.  5.]]",,,,,,
5,0.004209995269775391,,,,,,
0,1512133004.902779,,,,,,
1,ds,,,,,,
2,cdvbvcy,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  2.  3.  4.  5.  6.]]",,,,,,
5,0.004364967346191406,,,,,,
0,1512133004.961108,,,,,,
1,aj,,,,,,
2,idpivacy,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  6.  7.]]",,,,,,
5,0.00474095344543457,,,,,,
0,1512133005.020783,,,,,,
1,zk,,,,,,
2,ukejijwdh,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  1.  2.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.0043981075286865234,,,,,,
0,1512133005.077256,,,,,,
1,fqn,,,,,,
2,u,,,,,,
3,3,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]]",,,,,,
5,0.004069089889526367,,,,,,
0,1512133005.138504,,,,,,
1,pcy,,,,,,
2,pq,,,,,,
3,2,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  0.  1.]
 [ 2.  1.  1.]
 [ 3.  2.  2.]]",,,,,,
5,0.003949880599975586,,,,,,
0,1512133005.215966,,,,,,
1,jbc,,,,,,
2,occ,,,,,,
3,2,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  2.  2.]]",,,,,,
5,0.0064470767974853516,,,,,,
0,1512133005.281191,,,,,,
1,mgp,,,,,,
2,taro,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]]",,,,,,
5,0.004010915756225586,,,,,,
0,1512133005.339003,,,,,,
1,sof,,,,,,
2,kakrm,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]]",,,,,,
5,0.00523686408996582,,,,,,
0,1512133005.39706,,,,,,
1,bbo,,,,,,
2,fmwoki,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  3.  4.  5.]]",,,,,,
5,0.004821062088012695,,,,,,
0,1512133005.461416,,,,,,
1,xxt,,,,,,
2,wrlbxta,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  4.  5.]]",,,,,,
5,0.004643917083740234,,,,,,
0,1512133005.518243,,,,,,
1,dcl,,,,,,
2,iexvpftc,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.004107952117919922,,,,,,
0,1512133005.578694,,,,,,
1,gpf,,,,,,
2,awewfrdby,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.  8.]]",,,,,,
5,0.0042269229888916016,,,,,,
0,1512133005.650595,,,,,,
1,rerp,,,,,,
2,s,,,,,,
3,4,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]]",,,,,,
5,0.004218101501464844,,,,,,
0,1512133005.712181,,,,,,
1,dtcw,,,,,,
2,rx,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]]",,,,,,
5,0.0042879581451416016,,,,,,
0,1512133005.770318,,,,,,
1,nvfm,,,,,,
2,htj,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]]",,,,,,
5,0.00407099723815918,,,,,,
0,1512133005.858971,,,,,,
1,ytnz,,,,,,
2,byzk,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  1.  2.  3.]
 [ 2.  2.  2.  2.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 4.  4.  4.  3.  4.]]",,,,,,
5,0.004385948181152344,,,,,,
0,1512133005.919155,,,,,,
1,jqpq,,,,,,
2,cxhlh,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]]",,,,,,
5,0.0042951107025146484,,,,,,
0,1512133005.979983,,,,,,
1,ydgt,,,,,,
2,hrhkzu,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]]",,,,,,
5,0.004336833953857422,,,,,,
0,1512133006.042076,,,,,,
1,ngux,,,,,,
2,kgzgqey,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  1.  2.  3.  4.  5.  6.]
 [ 3.  3.  2.  2.  3.  4.  5.  6.]
 [ 4.  4.  3.  3.  3.  4.  5.  6.]]",,,,,,
5,0.004192829132080078,,,,,,
0,1512133006.115654,,,,,,
1,vfsp,,,,,,
2,mzpbgjxx,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.004410982131958008,,,,,,
0,1512133006.177779,,,,,,
1,jplp,,,,,,
2,txdklalhg,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.  7.  8.]]",,,,,,
5,0.0037641525268554688,,,,,,
0,1512133006.279292,,,,,,
1,uzsao,,,,,,
2,c,,,,,,
3,5,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]]",,,,,,
5,0.005411863327026367,,,,,,
0,1512133006.37246,,,,,,
1,rehmq,,,,,,
2,ah,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  2.]
 [ 4.  4.  3.]
 [ 5.  5.  4.]]",,,,,,
5,0.0038971900939941406,,,,,,
0,1512133006.451096,,,,,,
1,pgnuf,,,,,,
2,nnh,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  2.  2.  3.]
 [ 4.  3.  3.  3.]
 [ 5.  4.  4.  4.]]",,,,,,
5,0.005959987640380859,,,,,,
0,1512133006.543095,,,,,,
1,yskvl,,,,,,
2,zsrh,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  1.  2.  3.]
 [ 3.  3.  2.  2.  3.]
 [ 4.  4.  3.  3.  3.]
 [ 5.  5.  4.  4.  4.]]",,,,,,
5,0.004257917404174805,,,,,,
0,1512133006.605332,,,,,,
1,ipfzw,,,,,,
2,eyrjv,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]]",,,,,,
5,0.004651069641113281,,,,,,
0,1512133006.663567,,,,,,
1,vklyv,,,,,,
2,akkatx,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  1.  2.  3.  4.  5.]
 [ 3.  3.  2.  2.  3.  4.  5.]
 [ 4.  4.  3.  3.  3.  4.  5.]
 [ 5.  5.  4.  4.  4.  4.  5.]]",,,,,,
5,0.005600929260253906,,,,,,
0,1512133006.757401,,,,,,
1,uuvnz,,,,,,
2,mrznmon,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  3.  4.  5.  6.]
 [ 5.  5.  5.  4.  4.  4.  5.  6.]]",,,,,,
5,0.006469011306762695,,,,,,
0,1512133006.83061,,,,,,
1,hyket,,,,,,
2,oldtuuyc,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  4.  5.  6.  7.  8.]]",,,,,,
5,0.004060983657836914,,,,,,
0,1512133006.924953,,,,,,
1,wvuas,,,,,,
2,fidstlhyp,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  4.  5.  6.  7.  8.  9.]]",,,,,,
5,0.0059320926666259766,,,,,,
0,1512133007.00347,,,,,,
1,douezf,,,,,,
2,w,,,,,,
3,6,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]]",,,,,,
5,0.004812955856323242,,,,,,
0,1512133007.072563,,,,,,
1,pgfjfv,,,,,,
2,zx,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]]",,,,,,
5,0.003648996353149414,,,,,,
0,1512133007.142502,,,,,,
1,tmanjp,,,,,,
2,zto,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  1.  2.]
 [ 2.  2.  2.  2.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]]",,,,,,
5,0.0057659149169921875,,,,,,
0,1512133007.226069,,,,,,
1,hvnflo,,,,,,
2,qimp,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]]",,,,,,
5,0.005599021911621094,,,,,,
0,1512133007.3007,,,,,,
1,wtacyz,,,,,,
2,xqjvh,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.004178047180175781,,,,,,
0,1512133007.364304,,,,,,
1,dorwvm,,,,,,
2,aqzkku,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.004757881164550781,,,,,,
0,1512133007.43538,,,,,,
1,kfkreb,,,,,,
2,kdbmgzn,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  0.  1.  2.  3.  4.  5.  6.]
 [ 2.  1.  1.  2.  3.  4.  5.  6.]
 [ 3.  2.  2.  2.  3.  4.  5.  6.]
 [ 4.  3.  3.  3.  3.  4.  5.  6.]
 [ 5.  4.  4.  4.  4.  4.  5.  6.]
 [ 6.  5.  5.  4.  5.  5.  5.  6.]]",,,,,,
5,0.005656003952026367,,,,,,
0,1512133007.514311,,,,,,
1,zvsuml,,,,,,
2,nlxnzmxb,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  7.]
 [ 5.  5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  5.  6.  6.  6.  6.  6.  7.]]",,,,,,
5,0.0038318634033203125,,,,,,
0,1512133007.58529,,,,,,
1,zsirus,,,,,,
2,tgtloanbv,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.  9.]]",,,,,,
5,0.004091978073120117,,,,,,
0,1512133007.668554,,,,,,
1,heexqlb,,,,,,
2,y,,,,,,
3,7,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]]",,,,,,
5,0.004689931869506836,,,,,,
0,1512133007.743175,,,,,,
1,bakwwvo,,,,,,
2,jc,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]]",,,,,,
5,0.004308938980102539,,,,,,
0,1512133007.819359,,,,,,
1,zhtrgvd,,,,,,
2,ygi,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  4.  5.]
 [ 6.  6.  5.  5.]
 [ 7.  7.  6.  6.]]",,,,,,
5,0.0038030147552490234,,,,,,
0,1512133007.896462,,,,,,
1,gxagkly,,,,,,
2,jeqg,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  3.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  3.]
 [ 5.  5.  5.  5.  4.]
 [ 6.  6.  6.  6.  5.]
 [ 7.  7.  7.  7.  6.]]",,,,,,
5,0.004388093948364258,,,,,,
0,1512133007.978049,,,,,,
1,glljnkw,,,,,,
2,alyzw,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.  5.]
 [ 7.  7.  6.  6.  6.  5.]]",,,,,,
5,0.003849029541015625,,,,,,
0,1512133008.065157,,,,,,
1,baluudd,,,,,,
2,iulbge,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  4.  5.]
 [ 3.  3.  3.  2.  3.  4.  5.]
 [ 4.  4.  3.  3.  3.  4.  5.]
 [ 5.  5.  4.  4.  4.  4.  5.]
 [ 6.  6.  5.  5.  5.  5.  5.]
 [ 7.  7.  6.  6.  6.  6.  6.]]",,,,,,
5,0.005694150924682617,,,,,,
0,1512133008.172719,,,,,,
1,txlykmx,,,,,,
2,gkngxla,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.  5.  5.]
 [ 5.  5.  4.  5.  5.  5.  6.  6.]
 [ 6.  6.  5.  5.  6.  6.  6.  7.]
 [ 7.  7.  6.  6.  6.  6.  7.  7.]]",,,,,,
5,0.004932880401611328,,,,,,
0,1512133008.249905,,,,,,
1,qzdvzqw,,,,,,
2,uhzpzmpe,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  4.  5.  4.  5.  6.  7.]
 [ 6.  6.  6.  5.  5.  5.  5.  6.  7.]
 [ 7.  7.  7.  6.  6.  6.  6.  6.  7.]]",,,,,,
5,0.003762960433959961,,,,,,
0,1512133008.36033,,,,,,
1,kxiyqnw,,,,,,
2,eikgekeyv,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  2.  3.  4.  4.  5.  6.  7.  8.]
 [ 4.  4.  3.  3.  4.  5.  5.  6.  6.  7.]
 [ 5.  5.  4.  4.  4.  5.  6.  6.  7.  7.]
 [ 6.  6.  5.  5.  5.  5.  6.  7.  7.  8.]
 [ 7.  7.  6.  6.  6.  6.  6.  7.  8.  8.]]",,,,,,
5,0.005970001220703125,,,,,,
0,1512133008.462325,,,,,,
1,hopzqlnb,,,,,,
2,y,,,,,,
3,8,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]]",,,,,,
5,0.003719806671142578,,,,,,
0,1512133008.541635,,,,,,
1,nqneljjm,,,,,,
2,ff,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]
 [ 8.  8.  8.]]",,,,,,
5,0.0037598609924316406,,,,,,
0,1512133008.653006,,,,,,
1,tinmevan,,,,,,
2,cyi,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  2.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]
 [ 8.  8.  8.  8.]]",,,,,,
5,0.006513833999633789,,,,,,
0,1512133008.754345,,,,,,
1,jsblmepj,,,,,,
2,qukj,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  3.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  7.]]",,,,,,
5,0.0038280487060546875,,,,,,
0,1512133008.831225,,,,,,
1,fsjysmvz,,,,,,
2,ggrce,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.]]",,,,,,
5,0.0037560462951660156,,,,,,
0,1512133008.922257,,,,,,
1,dkffngaj,,,,,,
2,cwxprv,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.]]",,,,,,
5,0.006329059600830078,,,,,,
0,1512133009.003395,,,,,,
1,vvjvqaob,,,,,,
2,qztkfao,,,,,,
3,6,,,,,,
