,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
100,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  1.  2.  3.  4.  5.  6.  7.]]",,,,,,
101,0.0042150020599365234,,,,,,
102,1512139534.429479,,,,,,
103,qv,,,,,,
104,vjhwdnhel,,,,,,
105,9,,,,,,
106,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  1.  2.  3.  4.  5.  6.  7.  8.  9.]]",,,,,,
107,0.00605320930480957,,,,,,
108,1512139534.448723,,,,,,
109,grm,,,,,,
110,w,,,,,,
111,3,,,,,,
112,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]]",,,,,,
113,0.004220008850097656,,,,,,
114,1512139534.46161,,,,,,
115,jig,,,,,,
116,np,,,,,,
117,3,,,,,,
118,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]]",,,,,,
119,0.003754854202270508,,,,,,
120,1512139534.474425,,,,,,
121,tvg,,,,,,
122,acp,,,,,,
123,3,,,,,,
124,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]]",,,,,,
125,0.003495931625366211,,,,,,
126,1512139534.487505,,,,,,
127,rtf,,,,,,
128,ubeg,,,,,,
129,4,,,,,,
130,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]]",,,,,,
131,0.003534078598022461,,,,,,
132,1512139534.500829,,,,,,
133,syn,,,,,,
134,xqumc,,,,,,
135,5,,,,,,
136,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]]",,,,,,
137,0.0034570693969726562,,,,,,
138,1512139534.517053,,,,,,
139,rvd,,,,,,
140,sylbyf,,,,,,
141,6,,,,,,
142,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]]",,,,,,
143,0.00581812858581543,,,,,,
144,1512139534.536665,,,,,,
145,wxw,,,,,,
146,sbfjwws,,,,,,
147,6,,,,,,
148,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  5.  6.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.]]",,,,,,
149,0.003837108612060547,,,,,,
150,1512139534.550173,,,,,,
151,tlb,,,,,,
152,mssmmbgo,,,,,,
153,7,,,,,,
154,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.]]",,,,,,
155,0.0034880638122558594,,,,,,
156,1512139534.563101,,,,,,
157,pbq,,,,,,
158,dxgwoyoaf,,,,,,
159,9,,,,,,
160,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]]",,,,,,
161,0.0034639835357666016,,,,,,
162,1512139534.576509,,,,,,
163,mzqi,,,,,,
164,i,,,,,,
165,3,,,,,,
166,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  3.]]",,,,,,
167,0.003412961959838867,,,,,,
168,1512139534.588566,,,,,,
169,mhpw,,,,,,
170,fd,,,,,,
171,4,,,,,,
172,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]]",,,,,,
173,0.003476858139038086,,,,,,
174,1512139534.601397,,,,,,
175,ewod,,,,,,
176,nhe,,,,,,
177,4,,,,,,
178,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  2.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]]",,,,,,
179,0.0034339427947998047,,,,,,
180,1512139534.614294,,,,,,
181,wldx,,,,,,
182,mniz,,,,,,
183,4,,,,,,
184,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]]",,,,,,
185,0.003841876983642578,,,,,,
186,1512139534.628314,,,,,,
187,khta,,,,,,
188,obkrg,,,,,,
189,5,,,,,,
190,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  2.  3.  4.]
 [ 2.  2.  2.  3.  3.  4.]
 [ 3.  3.  3.  3.  4.  4.]
 [ 4.  4.  4.  4.  4.  5.]]",,,,,,
191,0.005821943283081055,,,,,,
192,1512139534.649363,,,,,,
193,rlzp,,,,,,
194,phhqog,,,,,,
195,6,,,,,,
196,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  3.  4.  4.  4.  5.  6.]]",,,,,,
197,0.0053119659423828125,,,,,,
198,1512139534.667032,,,,,,
199,akxq,,,,,,
200,msucbjt,,,,,,
201,7,,,,,,
202,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]]",,,,,,
203,0.003598928451538086,,,,,,
204,1512139534.682105,,,,,,
205,zlbn,,,,,,
206,oksyymok,,,,,,
207,8,,,,,,
208,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]]",,,,,,
209,0.003988027572631836,,,,,,
210,1512139534.697562,,,,,,
211,qrbt,,,,,,
212,hgsstchzd,,,,,,
213,8,,,,,,
214,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  4.  5.  6.  7.  8.]]",,,,,,
215,0.005129098892211914,,,,,,
216,1512139534.714871,,,,,,
217,pcrlg,,,,,,
218,o,,,,,,
219,5,,,,,,
220,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]]",,,,,,
221,0.0044629573822021484,,,,,,
222,1512139534.729217,,,,,,
223,lkdrn,,,,,,
224,la,,,,,,
225,4,,,,,,
226,"[[ 0.  1.  2.]
 [ 1.  0.  1.]
 [ 2.  1.  1.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]]",,,,,,
227,0.0038280487060546875,,,,,,
228,1512139534.742725,,,,,,
229,qpdbk,,,,,,
230,zeh,,,,,,
231,5,,,,,,
232,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]]",,,,,,
233,0.0036170482635498047,,,,,,
234,1512139534.756321,,,,,,
235,fhsdv,,,,,,
236,vbgs,,,,,,
237,5,,,,,,
238,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  3.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  4.  5.  5.  5.]]",,,,,,
239,0.0034389495849609375,,,,,,
240,1512139534.769706,,,,,,
241,ykkom,,,,,,
242,koegq,,,,,,
243,5,,,,,,
244,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  1.  2.  3.  4.  5.]
 [ 3.  2.  2.  3.  4.  5.]
 [ 4.  3.  2.  3.  4.  5.]
 [ 5.  4.  3.  3.  4.  5.]]",,,,,,
245,0.003532886505126953,,,,,,
246,1512139534.783264,,,,,,
247,tpbuz,,,,,,
248,hhnipr,,,,,,
249,6,,,,,,
250,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.  5.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]]",,,,,,
251,0.0034949779510498047,,,,,,
252,1512139534.797151,,,,,,
253,ygmso,,,,,,
254,zmqphtl,,,,,,
255,7,,,,,,
256,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  2.  3.  4.  5.  6.  7.]
 [ 4.  4.  3.  3.  4.  5.  6.  7.]
 [ 5.  5.  4.  4.  4.  5.  6.  7.]]",,,,,,
257,0.004303932189941406,,,,,,
258,1512139534.811908,,,,,,
259,oqmhf,,,,,,
260,ojnkccla,,,,,,
261,7,,,,,,
262,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  0.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  1.  1.  2.  3.  4.  5.  6.  7.]
 [ 3.  2.  2.  2.  3.  4.  5.  6.  7.]
 [ 4.  3.  3.  3.  3.  4.  5.  6.  7.]
 [ 5.  4.  4.  4.  4.  4.  5.  6.  7.]]",,,,,,
263,0.00347900390625,,,,,,
264,1512139534.827079,,,,,,
265,mzwxe,,,,,,
266,wordrgaww,,,,,,
267,9,,,,,,
268,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  2.  3.  3.  4.  5.  6.  7.  7.  8.]
 [ 4.  3.  3.  4.  4.  5.  6.  7.  8.  8.]
 [ 5.  4.  4.  4.  5.  5.  6.  7.  8.  9.]]",,,,,,
269,0.004842042922973633,,,,,,
270,1512139534.844334,,,,,,
271,alqeiy,,,,,,
272,f,,,,,,
273,6,,,,,,
274,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]]",,,,,,
275,0.003673076629638672,,,,,,
276,1512139534.857588,,,,,,
277,dalulb,,,,,,
278,ne,,,,,,
279,6,,,,,,
280,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]]",,,,,,
281,0.0037069320678710938,,,,,,
282,1512139534.871515,,,,,,
283,nbirvi,,,,,,
284,gqn,,,,,,
285,6,,,,,,
286,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  2.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]]",,,,,,
287,0.0034630298614501953,,,,,,
288,1512139534.886516,,,,,,
289,nsusow,,,,,,
290,iyin,,,,,,
291,6,,,,,,
292,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  3.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]]",,,,,,
293,0.004314899444580078,,,,,,
294,1512139534.903339,,,,,,
295,bqcwia,,,,,,
296,bxrcg,,,,,,
297,5,,,,,,
298,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  0.  1.  2.  3.  4.]
 [ 2.  1.  1.  2.  3.  4.]
 [ 3.  2.  2.  2.  2.  3.]
 [ 4.  3.  3.  3.  3.  3.]
 [ 5.  4.  4.  4.  4.  4.]
 [ 6.  5.  5.  5.  5.  5.]]",,,,,,
299,0.00419306755065918,,,,,,
300,1512139534.92008,,,,,,
301,eabrjr,,,,,,
302,qudfrs,,,,,,
303,6,,,,,,
304,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  5.  6.]]",,,,,,
305,0.005131959915161133,,,,,,
306,1512139534.936723,,,,,,
307,vefzfq,,,,,,
308,nodqnje,,,,,,
309,7,,,,,,
310,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  5.  6.  6.  7.]]",,,,,,
311,0.003629922866821289,,,,,,
312,1512139534.95206,,,,,,
313,inhtvw,,,,,,
314,sospgbhr,,,,,,
315,8,,,,,,
316,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.]]",,,,,,
317,0.003590106964111328,,,,,,
318,1512139534.967672,,,,,,
319,mseror,,,,,,
320,zgfddtzzm,,,,,,
321,9,,,,,,
322,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.  9.]]",,,,,,
323,0.0035288333892822266,,,,,,
324,1512139534.983615,,,,,,
325,kvcvnak,,,,,,
326,u,,,,,,
327,7,,,,,,
328,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]]",,,,,,
329,0.003674030303955078,,,,,,
330,1512139534.99691,,,,,,
331,fthdamy,,,,,,
332,zd,,,,,,
333,6,,,,,,
334,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  3.]
 [ 5.  5.  4.]
 [ 6.  6.  5.]
 [ 7.  7.  6.]]",,,,,,
335,0.0034368038177490234,,,,,,
336,1512139535.010197,,,,,,
337,koivboe,,,,,,
338,kwn,,,,,,
339,6,,,,,,
340,"[[ 0.  1.  2.  3.]
 [ 1.  0.  1.  2.]
 [ 2.  1.  1.  2.]
 [ 3.  2.  2.  2.]
 [ 4.  3.  3.  3.]
 [ 5.  4.  4.  4.]
 [ 6.  5.  5.  5.]
 [ 7.  6.  6.  6.]]",,,,,,
341,0.003425121307373047,,,,,,
342,1512139535.02391,,,,,,
343,zvlktav,,,,,,
344,vgji,,,,,,
345,6,,,,,,
346,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  1.  2.  3.  4.]
 [ 3.  2.  2.  3.  4.]
 [ 4.  3.  3.  3.  4.]
 [ 5.  4.  4.  4.  4.]
 [ 6.  5.  5.  5.  5.]
 [ 7.  6.  6.  6.  6.]]",,,,,,
347,0.003454923629760742,,,,,,
348,1512139535.044969,,,,,,
349,qppgidt,,,,,,
350,dpkyh,,,,,,
351,6,,,,,,
352,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.  4.]
 [ 6.  5.  5.  5.  5.  5.]
 [ 7.  6.  6.  6.  6.  6.]]",,,,,,
353,0.006588935852050781,,,,,,
354,1512139535.063351,,,,,,
355,aapcjul,,,,,,
356,htosko,,,,,,
357,7,,,,,,
358,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]]",,,,,,
359,0.004172086715698242,,,,,,
360,1512139535.07943,,,,,,
361,rcyddta,,,,,,
362,puotwud,,,,,,
363,7,,,,,,
364,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.  6.]
 [ 6.  6.  6.  6.  5.  6.  6.  7.]
 [ 7.  7.  7.  7.  6.  6.  7.  7.]]",,,,,,
365,0.00492095947265625,,,,,,
366,1512139535.098688,,,,,,
367,xhpwetg,,,,,,
368,sqtxjofz,,,,,,
369,8,,,,,,
370,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  7.]
 [ 6.  6.  6.  5.  6.  6.  6.  7.  8.]
 [ 7.  7.  7.  6.  6.  7.  7.  7.  8.]]",,,,,,
371,0.003913164138793945,,,,,,
372,1512139535.116585,,,,,,
373,xoovweu,,,,,,
374,ttyjatevs,,,,,,
375,8,,,,,,
376,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  8.]
 [ 6.  6.  6.  6.  6.  6.  6.  6.  7.  8.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.  7.  8.]]",,,,,,
377,0.0045740604400634766,,,,,,
378,1512139535.135426,,,,,,
379,ayckchqw,,,,,,
380,u,,,,,,
381,8,,,,,,
382,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]]",,,,,,
383,0.0034170150756835938,,,,,,
384,1512139535.149294,,,,,,
385,nujwyqos,,,,,,
386,nh,,,,,,
387,7,,,,,,
388,"[[ 0.  1.  2.]
 [ 1.  0.  1.]
 [ 2.  1.  1.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]
 [ 6.  5.  5.]
 [ 7.  6.  6.]
 [ 8.  7.  7.]]",,,,,,
389,0.004674196243286133,,,,,,
390,1512139535.164391,,,,,,
391,btevdklm,,,,,,
392,cpp,,,,,,
393,8,,,,,,
394,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]
 [ 8.  8.  8.  8.]]",,,,,,
395,0.003432035446166992,,,,,,
396,1512139535.178418,,,,,,
397,psyzjpno,,,,,,
398,scna,,,,,,
399,6,,,,,,
400,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  1.  2.  3.  4.]
 [ 3.  2.  2.  3.  4.]
 [ 4.  3.  3.  3.  4.]
 [ 5.  4.  4.  4.  4.]
 [ 6.  5.  5.  5.  5.]
 [ 7.  6.  6.  5.  6.]
 [ 8.  7.  7.  6.  6.]]",,,,,,
401,0.003699064254760742,,,,,,
402,1512139535.193417,,,,,,
403,qzrmyiso,,,,,,
404,dzkza,,,,,,
405,7,,,,,,
406,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.  5.]
 [ 7.  7.  6.  6.  6.  6.]
 [ 8.  8.  7.  7.  7.  7.]]",,,,,,
407,0.003880023956298828,,,,,,
408,1512139535.210276,,,,,,
409,yvufvsoo,,,,,,
410,utzitj,,,,,,
411,7,,,,,,
412,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  2.  3.  3.  4.  5.  6.]
 [ 4.  3.  3.  4.  4.  5.  6.]
 [ 5.  4.  4.  4.  5.  5.  6.]
 [ 6.  5.  5.  5.  5.  6.  6.]
 [ 7.  6.  6.  6.  6.  6.  7.]
 [ 8.  7.  7.  7.  7.  7.  7.]]",,,,,,
413,0.0036611557006835938,,,,,,
414,1512139535.225912,,,,,,
415,hwdphuug,,,,,,
416,rmdcghd,,,,,,
417,7,,,,,,
