,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  0.  1.  2.  3.]
 [ 2.  1.  1.  2.  3.]]",,,,,,
5,0.006671905517578125,,,,,,
0,1512130808.773838,,,,,,
1,sd,,,,,,
2,cshvy,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  1.  2.  3.  4.]
 [ 2.  2.  2.  2.  3.  4.]]",,,,,,
5,0.0066759586334228516,,,,,,
0,1512130808.794916,,,,,,
1,zj,,,,,,
2,kvolkx,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]]",,,,,,
5,0.004804134368896484,,,,,,
0,1512130808.809756,,,,,,
1,xp,,,,,,
2,cyqltxf,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.  6.]]",,,,,,
5,0.0037288665771484375,,,,,,
0,1512130808.824128,,,,,,
1,ex,,,,,,
2,ksldjfqm,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.003945112228393555,,,,,,
0,1512130808.837979,,,,,,
1,qj,,,,,,
2,oaradkmvn,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]]",,,,,,
5,0.004004955291748047,,,,,,
0,1512130808.852253,,,,,,
1,krq,,,,,,
2,r,,,,,,
3,2,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  1.]
 [ 3.  2.]]",,,,,,
5,0.00428009033203125,,,,,,
0,1512130808.865473,,,,,,
1,ems,,,,,,
2,mv,,,,,,
3,2,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  1.  2.]
 [ 3.  2.  2.]]",,,,,,
5,0.003818988800048828,,,,,,
0,1512130808.878058,,,,,,
1,pnn,,,,,,
2,utb,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]]",,,,,,
5,0.0038330554962158203,,,,,,
0,1512130808.891892,,,,,,
1,rwg,,,,,,
2,owuj,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  1.  2.  3.]
 [ 3.  3.  2.  2.  3.]]",,,,,,
5,0.0038361549377441406,,,,,,
0,1512130808.907577,,,,,,
1,wcp,,,,,,
2,lteur,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]]",,,,,,
5,0.0037920475006103516,,,,,,
0,1512130808.921883,,,,,,
1,lze,,,,,,
2,dazgic,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  3.  4.  5.]]",,,,,,
5,0.0039038658142089844,,,,,,
0,1512130808.935821,,,,,,
1,xpf,,,,,,
2,jxgdwqk,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  3.  4.  5.  6.]]",,,,,,
5,0.004101991653442383,,,,,,
0,1512130808.950177,,,,,,
1,kzc,,,,,,
2,ivsajawo,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.0044820308685302734,,,,,,
0,1512130808.965188,,,,,,
1,dxl,,,,,,
2,apcsxcgob,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.  8.]]",,,,,,
5,0.0037369728088378906,,,,,,
0,1512130808.979796,,,,,,
1,duik,,,,,,
2,m,,,,,,
3,4,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]]",,,,,,
5,0.0039000511169433594,,,,,,
0,1512130808.993295,,,,,,
1,earu,,,,,,
2,ad,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  1.  2.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]]",,,,,,
5,0.0037500858306884766,,,,,,
0,1512130809.006796,,,,,,
1,qwkb,,,,,,
2,wzg,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  1.  2.  3.]
 [ 3.  2.  2.  3.]
 [ 4.  3.  3.  3.]]",,,,,,
5,0.0040280818939208984,,,,,,
0,1512130809.020939,,,,,,
1,hzac,,,,,,
2,iubv,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]]",,,,,,
5,0.003920793533325195,,,,,,
0,1512130809.034859,,,,,,
1,ieeb,,,,,,
2,kzqxd,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]]",,,,,,
5,0.0034570693969726562,,,,,,
0,1512130809.04818,,,,,,
1,ghpl,,,,,,
2,kobhpq,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  3.  4.]
 [ 4.  4.  4.  4.  4.  4.  4.]]",,,,,,
5,0.003473997116088867,,,,,,
0,1512130809.061619,,,,,,
1,qoar,,,,,,
2,iahdtel,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  2.  3.  4.  5.  6.  7.]
 [ 4.  4.  3.  3.  4.  5.  6.  7.]]",,,,,,
5,0.0034699440002441406,,,,,,
0,1512130809.075788,,,,,,
1,dugt,,,,,,
2,tcykixgn,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.  7.]
 [ 4.  3.  4.  4.  4.  5.  6.  7.  7.]]",,,,,,
5,0.003628969192504883,,,,,,
0,1512130809.091976,,,,,,
1,rrhg,,,,,,
2,kalgkccpq,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.003981113433837891,,,,,,
0,1512130809.114003,,,,,,
1,pnxzh,,,,,,
2,q,,,,,,
3,5,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]]",,,,,,
5,0.00769495964050293,,,,,,
0,1512130809.136699,,,,,,
1,jhwzk,,,,,,
2,qw,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  2.]
 [ 4.  4.  3.]
 [ 5.  5.  4.]]",,,,,,
5,0.00608515739440918,,,,,,
0,1512130809.15843,,,,,,
1,bvaja,,,,,,
2,ppa,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  2.]
 [ 4.  4.  4.  3.]
 [ 5.  5.  5.  4.]]",,,,,,
5,0.006646871566772461,,,,,,
0,1512130809.180875,,,,,,
1,zvtwy,,,,,,
2,frjx,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]]",,,,,,
5,0.005059957504272461,,,,,,
0,1512130809.201364,,,,,,
1,llxum,,,,,,
2,yjyfi,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]]",,,,,,
5,0.0056760311126708984,,,,,,
0,1512130809.220253,,,,,,
1,ifoab,,,,,,
2,sgbvjs,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  4.  5.  5.  6.]]",,,,,,
5,0.0038480758666992188,,,,,,
0,1512130809.235928,,,,,,
1,cykpo,,,,,,
2,akcaxgf,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.]
 [ 3.  3.  2.  3.  4.  4.  5.  6.]
 [ 4.  4.  3.  3.  4.  5.  5.  6.]
 [ 5.  5.  4.  4.  4.  5.  6.  6.]]",,,,,,
5,0.0038988590240478516,,,,,,
0,1512130809.251078,,,,,,
1,iqnxd,,,,,,
2,fikbskqu,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  2.  3.  4.  5.  5.  6.]
 [ 3.  3.  3.  3.  3.  4.  5.  6.  6.]
 [ 4.  4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  5.  6.  7.]]",,,,,,
5,0.003715991973876953,,,,,,
0,1512130809.266205,,,,,,
1,shnym,,,,,,
2,kvsqeigwd,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  6.  7.  8.]]",,,,,,
5,0.003688812255859375,,,,,,
0,1512130809.281788,,,,,,
1,aoruij,,,,,,
2,l,,,,,,
3,6,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]]",,,,,,
5,0.0035638809204101562,,,,,,
0,1512130809.295114,,,,,,
1,jgrunm,,,,,,
2,xt,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]]",,,,,,
5,0.004171848297119141,,,,,,
0,1512130809.309454,,,,,,
1,ytubpg,,,,,,
2,ule,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  2.  3.  3.]
 [ 4.  3.  3.  4.]
 [ 5.  4.  4.  4.]
 [ 6.  5.  5.  5.]]",,,,,,
5,0.003523111343383789,,,,,,
0,1512130809.326357,,,,,,
1,qmzfob,,,,,,
2,dbba,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  5.  5.  6.]]",,,,,,
5,0.0048520565032958984,,,,,,
0,1512130809.34264,,,,,,
1,wbkafb,,,,,,
2,njvyq,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.0038290023803710938,,,,,,
0,1512130809.358505,,,,,,
1,iqpsxn,,,,,,
2,udgybv,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.004029989242553711,,,,,,
0,1512130809.374683,,,,,,
1,eaxpfu,,,,,,
2,vhggvrr,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.]]",,,,,,
5,0.0039560794830322266,,,,,,
0,1512130809.391576,,,,,,
1,rxnndm,,,,,,
2,kvbtmbjf,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  5.  6.  7.  8.]]",,,,,,
5,0.004058837890625,,,,,,
0,1512130809.410043,,,,,,
1,fkvlby,,,,,,
2,rxfcxjmrn,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  7.  8.]]",,,,,,
5,0.0049419403076171875,,,,,,
0,1512130809.430748,,,,,,
1,beucnni,,,,,,
2,o,,,,,,
3,7,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]]",,,,,,
5,0.004848957061767578,,,,,,
0,1512130809.447564,,,,,,
1,sqonzpk,,,,,,
2,hx,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]]",,,,,,
5,0.004641056060791016,,,,,,
0,1512130809.463389,,,,,,
1,fngulol,,,,,,
2,myr,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]]",,,,,,
5,0.0035750865936279297,,,,,,
0,1512130809.477568,,,,,,
1,yzzedsp,,,,,,
2,zywf,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  1.  2.  3.]
 [ 2.  1.  2.  2.  3.]
 [ 3.  2.  2.  3.  3.]
 [ 4.  3.  3.  3.  4.]
 [ 5.  4.  4.  4.  4.]
 [ 6.  5.  5.  5.  5.]
 [ 7.  6.  6.  6.  6.]]",,,,,,
5,0.0035550594329833984,,,,,,
0,1512130809.491913,,,,,,
1,celvclj,,,,,,
2,pxggi,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.]]",,,,,,
5,0.003509998321533203,,,,,,
0,1512130809.507144,,,,,,
1,utplsza,,,,,,
2,psyjyj,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  2.  3.  3.  4.  5.  6.]
 [ 4.  3.  3.  4.  4.  5.  6.]
 [ 5.  4.  3.  4.  5.  5.  6.]
 [ 6.  5.  4.  4.  5.  6.  6.]
 [ 7.  6.  5.  5.  5.  6.  7.]]",,,,,,
5,0.0038940906524658203,,,,,,
0,1512130809.523182,,,,,,
1,gtxgorm,,,,,,
2,xznujva,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  2.  3.  3.  4.  5.  6.  7.]
 [ 4.  3.  3.  4.  4.  5.  6.  7.]
 [ 5.  4.  4.  4.  5.  5.  6.  7.]
 [ 6.  5.  5.  5.  5.  6.  6.  7.]
 [ 7.  6.  6.  6.  6.  6.  7.  7.]]",,,,,,
5,0.005053043365478516,,,,,,
0,1512130809.544618,,,,,,
1,fqtvjco,,,,,,
2,qycvffvv,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  4.  5.  6.  7.]
 [ 2.  1.  2.  3.  4.  5.  5.  6.  7.]
 [ 3.  2.  2.  3.  4.  5.  6.  6.  7.]
 [ 4.  3.  3.  3.  3.  4.  5.  6.  6.]
 [ 5.  4.  4.  4.  4.  4.  5.  6.  7.]
 [ 6.  5.  5.  4.  5.  5.  5.  6.  7.]
 [ 7.  6.  6.  5.  5.  6.  6.  6.  7.]]",,,,,,
5,0.0039441585540771484,,,,,,
0,1512130809.562482,,,,,,
1,utzhlbv,,,,,,
2,pmfxeimko,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.  9.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.  8.  9.]]",,,,,,
5,0.003823995590209961,,,,,,
0,1512130809.580389,,,,,,
1,hacldkxk,,,,,,
2,q,,,,,,
3,8,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]]",,,,,,
5,0.0040318965911865234,,,,,,
0,1512130809.595349,,,,,,
1,kiygtiyy,,,,,,
2,gi,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  1.]
 [ 3.  3.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]
 [ 6.  5.  4.]
 [ 7.  6.  5.]
 [ 8.  7.  6.]]",,,,,,
5,0.0036749839782714844,,,,,,
0,1512130809.610797,,,,,,
1,dhhpvywj,,,,,,
2,eje,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]
 [ 8.  8.  7.  8.]]",,,,,,
5,0.0039010047912597656,,,,,,
0,1512130809.628413,,,,,,
1,xyyrwlrg,,,,,,
2,jcgb,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  7.  8.]]",,,,,,
5,0.005465030670166016,,,,,,
0,1512130809.648166,,,,,,
1,vdxysfyk,,,,,,
2,edsih,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  3.  4.  4.]
 [ 6.  6.  5.  4.  4.  5.]
 [ 7.  7.  6.  5.  5.  5.]
 [ 8.  8.  7.  6.  6.  6.]]",,,,,,
5,0.004564046859741211,,,,,,
0,1512130809.664564,,,,,,
1,jjffslrs,,,,,,
2,hxbpnf,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  5.]
 [ 4.  4.  4.  4.  4.  5.  5.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.]]",,,,,,
5,0.004049062728881836,,,,,,
0,1512130809.681687,,,,,,
1,thogexrq,,,,,,
2,dlimcry,,,,,,
3,7,,,,,,
