,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]]",,,,,,
5,0.004153013229370117,,,,,,
0,1512131773.930035,,,,,,
1,urvl,,,,,,
2,nbyyb,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]]",,,,,,
5,0.0051059722900390625,,,,,,
0,1512131773.948016,,,,,,
1,apdo,,,,,,
2,wbkfms,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]]",,,,,,
5,0.003695964813232422,,,,,,
0,1512131773.963963,,,,,,
1,jvon,,,,,,
2,qbmzcuw,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]]",,,,,,
5,0.005048990249633789,,,,,,
0,1512131773.98503,,,,,,
1,vhhs,,,,,,
2,odeexhyv,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  7.]
 [ 2.  2.  2.  3.  4.  5.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  6.  7.]]",,,,,,
5,0.006055116653442383,,,,,,
0,1512131774.002934,,,,,,
1,dobj,,,,,,
2,thjzsppze,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  3.  4.  5.  6.  7.  8.  9.]]",,,,,,
5,0.003699064254760742,,,,,,
0,1512131774.018314,,,,,,
1,mlohs,,,,,,
2,y,,,,,,
3,5,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]]",,,,,,
5,0.003748178482055664,,,,,,
0,1512131774.031062,,,,,,
1,lhhnd,,,,,,
2,xz,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]]",,,,,,
5,0.0034220218658447266,,,,,,
0,1512131774.043702,,,,,,
1,jvvxc,,,,,,
2,thu,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]]",,,,,,
5,0.003595113754272461,,,,,,
0,1512131774.056819,,,,,,
1,xmufx,,,,,,
2,dcjn,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]]",,,,,,
5,0.004430055618286133,,,,,,
0,1512131774.071165,,,,,,
1,ikarp,,,,,,
2,foqeu,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]]",,,,,,
5,0.005276918411254883,,,,,,
0,1512131774.088402,,,,,,
1,qtfmp,,,,,,
2,slrozi,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]]",,,,,,
5,0.004317045211791992,,,,,,
0,1512131774.105666,,,,,,
1,vkfrc,,,,,,
2,fnglcte,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  2.  3.  3.  4.  5.  6.  7.]
 [ 4.  3.  3.  4.  4.  5.  6.  7.]
 [ 5.  4.  4.  4.  5.  4.  5.  6.]]",,,,,,
5,0.005123138427734375,,,,,,
0,1512131774.124363,,,,,,
1,pomjj,,,,,,
2,wwdxbedl,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]]",,,,,,
5,0.004827976226806641,,,,,,
0,1512131774.146667,,,,,,
1,zcdte,,,,,,
2,ytbzjokjw,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.  8.]
 [ 4.  4.  3.  4.  4.  5.  6.  6.  7.  8.]
 [ 5.  5.  4.  4.  5.  5.  6.  7.  7.  8.]]",,,,,,
5,0.0052220821380615234,,,,,,
0,1512131774.169301,,,,,,
1,adljlo,,,,,,
2,y,,,,,,
3,6,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]]",,,,,,
5,0.005475044250488281,,,,,,
0,1512131774.189115,,,,,,
1,qbgnjj,,,,,,
2,uw,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]]",,,,,,
5,0.0054759979248046875,,,,,,
0,1512131774.209735,,,,,,
1,hgwpbq,,,,,,
2,dzp,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  3.]
 [ 5.  5.  5.  4.]
 [ 6.  6.  6.  5.]]",,,,,,
5,0.004945039749145508,,,,,,
0,1512131774.229606,,,,,,
1,xhphpz,,,,,,
2,qonu,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]]",,,,,,
5,0.005065202713012695,,,,,,
0,1512131774.248257,,,,,,
1,ashmwd,,,,,,
2,ksyys,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.  5.]]",,,,,,
5,0.003584146499633789,,,,,,
0,1512131774.264378,,,,,,
1,kbjpxb,,,,,,
2,fwhdzl,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.004789829254150391,,,,,,
0,1512131774.28848,,,,,,
1,lzrtsn,,,,,,
2,lidsmum,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  0.  1.  2.  3.  4.  5.  6.]
 [ 2.  1.  1.  2.  3.  4.  5.  6.]
 [ 3.  2.  2.  2.  3.  4.  5.  6.]
 [ 4.  3.  3.  3.  3.  4.  5.  6.]
 [ 5.  4.  4.  4.  3.  4.  5.  6.]
 [ 6.  5.  5.  5.  4.  4.  5.  6.]]",,,,,,
5,0.0073549747467041016,,,,,,
0,1512131774.317917,,,,,,
1,vjyifd,,,,,,
2,gyiogzkz,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  2.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  3.  2.  3.  4.  5.  6.  7.]
 [ 5.  5.  4.  3.  3.  4.  5.  6.  7.]
 [ 6.  6.  5.  4.  4.  4.  5.  6.  7.]]",,,,,,
5,0.007253885269165039,,,,,,
0,1512131774.343697,,,,,,
1,rzmqsh,,,,,,
2,xvmhfvcll,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  2.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  3.  3.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  4.  4.  4.  5.  6.  7.  8.]
 [ 6.  6.  6.  5.  4.  5.  5.  6.  7.  8.]]",,,,,,
5,0.005925893783569336,,,,,,
0,1512131774.370648,,,,,,
1,fgwygpb,,,,,,
2,j,,,,,,
3,7,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]]",,,,,,
5,0.006564140319824219,,,,,,
0,1512131774.39211,,,,,,
1,jdzceog,,,,,,
2,kn,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]]",,,,,,
5,0.005894899368286133,,,,,,
0,1512131774.409884,,,,,,
1,izmwoue,,,,,,
2,zon,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  1.  2.  3.]
 [ 3.  2.  2.  3.]
 [ 4.  3.  3.  3.]
 [ 5.  4.  3.  4.]
 [ 6.  5.  4.  4.]
 [ 7.  6.  5.  5.]]",,,,,,
5,0.003880023956298828,,,,,,
0,1512131774.425257,,,,,,
1,ygmafpc,,,,,,
2,ilut,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]]",,,,,,
5,0.003515958786010742,,,,,,
0,1512131774.439918,,,,,,
1,bnwuakr,,,,,,
2,kgohh,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  5.  6.  6.  6.  6.]
 [ 7.  6.  6.  7.  7.  7.]]",,,,,,
5,0.003484964370727539,,,,,,
0,1512131774.454748,,,,,,
1,usmqfer,,,,,,
2,pzgywo,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]]",,,,,,
5,0.0037221908569335938,,,,,,
0,1512131774.471097,,,,,,
1,sripebi,,,,,,
2,ftjobzz,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  5.  6.  7.]
 [ 7.  7.  7.  7.  7.  6.  6.  7.]]",,,,,,
5,0.005158901214599609,,,,,,
0,1512131774.491831,,,,,,
1,atcnqvq,,,,,,
2,qocrerbk,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  2.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  3.  3.  4.  5.  6.  7.]
 [ 5.  4.  5.  4.  4.  4.  5.  6.  7.]
 [ 6.  5.  5.  5.  5.  5.  5.  6.  7.]
 [ 7.  6.  6.  6.  6.  6.  6.  6.  7.]]",,,,,,
5,0.005543947219848633,,,,,,
0,1512131774.518841,,,,,,
1,lxfbglz,,,,,,
2,sgucuniav,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  4.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  5.  5.  6.  6.  6.  7.  8.  9.]
 [ 7.  7.  6.  6.  6.  7.  7.  7.  8.  9.]]",,,,,,
5,0.006968021392822266,,,,,,
0,1512131774.545984,,,,,,
1,sfyukjww,,,,,,
2,p,,,,,,
3,8,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]]",,,,,,
5,0.006167888641357422,,,,,,
0,1512131774.566972,,,,,,
1,hmkxoerx,,,,,,
2,nj,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]
 [ 8.  8.  8.]]",,,,,,
5,0.006088972091674805,,,,,,
0,1512131774.585211,,,,,,
1,akakmjcp,,,,,,
2,saq,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  1.  2.]
 [ 2.  2.  2.  2.]
 [ 3.  3.  2.  3.]
 [ 4.  4.  3.  3.]
 [ 5.  5.  4.  4.]
 [ 6.  6.  5.  5.]
 [ 7.  7.  6.  6.]
 [ 8.  8.  7.  7.]]",,,,,,
5,0.004240989685058594,,,,,,
0,1512131774.601382,,,,,,
1,gvdrkzwb,,,,,,
2,fjhc,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.]]",,,,,,
5,0.004381895065307617,,,,,,
0,1512131774.618852,,,,,,
1,flafjmba,,,,,,
2,xvlkt,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.]]",,,,,,
5,0.00410914421081543,,,,,,
0,1512131774.635735,,,,,,
1,pfbctdis,,,,,,
2,safwvy,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]
 [ 8.  7.  8.  8.  8.  8.  8.]]",,,,,,
5,0.004409074783325195,,,,,,
0,1512131774.660745,,,,,,
1,nnwarrmz,,,,,,
2,xoeqxzx,,,,,,
3,8,,,,,,
