,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
5,0.0034270286560058594,,,,,,
0,1512131709.421766,,,,,,
1,ov,,,,,,
2,j,,,,,,
3,2,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]]",,,,,,
5,0.003406047821044922,,,,,,
0,1512131709.433733,,,,,,
1,ln,,,,,,
2,sl,,,,,,
3,2,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  1.]
 [ 2.  2.  2.]]",,,,,,
5,0.0033910274505615234,,,,,,
0,1512131709.445864,,,,,,
1,xf,,,,,,
2,wyy,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]]",,,,,,
5,0.003565073013305664,,,,,,
0,1512131709.45809,,,,,,
1,zr,,,,,,
2,kagv,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]]",,,,,,
5,0.003695964813232422,,,,,,
0,1512131709.471858,,,,,,
1,qt,,,,,,
2,ebexg,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]]",,,,,,
5,0.003428936004638672,,,,,,
0,1512131709.483917,,,,,,
1,kk,,,,,,
2,qsdzgp,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]]",,,,,,
5,0.0036330223083496094,,,,,,
0,1512131709.498593,,,,,,
1,du,,,,,,
2,xjbzivv,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]]",,,,,,
5,0.0034308433532714844,,,,,,
0,1512131709.512498,,,,,,
1,no,,,,,,
2,axwkijen,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]]",,,,,,
5,0.0033931732177734375,,,,,,
0,1512131709.526973,,,,,,
1,nf,,,,,,
2,tyxjtogai,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]]",,,,,,
5,0.006090879440307617,,,,,,
0,1512131709.54432,,,,,,
1,tge,,,,,,
2,k,,,,,,
3,3,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]]",,,,,,
5,0.004784822463989258,,,,,,
0,1512131709.560143,,,,,,
1,buf,,,,,,
2,cw,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]]",,,,,,
5,0.0036721229553222656,,,,,,
0,1512131709.573526,,,,,,
1,ekm,,,,,,
2,xtn,,,,,,
3,3,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]]",,,,,,
5,0.0035920143127441406,,,,,,
0,1512131709.587298,,,,,,
1,fsz,,,,,,
2,zipk,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  2.  3.  3.  4.]]",,,,,,
5,0.003880023956298828,,,,,,
0,1512131709.60133,,,,,,
1,syc,,,,,,
2,cdjpk,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  2.  3.  3.  4.  5.]]",,,,,,
5,0.003704071044921875,,,,,,
0,1512131709.616188,,,,,,
1,dyj,,,,,,
2,zvbhgb,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]]",,,,,,
5,0.003690958023071289,,,,,,
0,1512131709.630029,,,,,,
1,syq,,,,,,
2,rjbrsdk,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.]]",,,,,,
5,0.004249095916748047,,,,,,
0,1512131709.644604,,,,,,
1,ysm,,,,,,
2,usdpcsnl,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  1.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  2.  2.  3.  4.  5.  6.  7.]]",,,,,,
5,0.0039920806884765625,,,,,,
0,1512131709.659571,,,,,,
1,xjb,,,,,,
2,dmevbnvmu,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.  8.]]",,,,,,
5,0.0043070316314697266,,,,,,
0,1512131709.674278,,,,,,
1,agmw,,,,,,
2,g,,,,,,
3,3,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  1.]
 [ 3.  2.]
 [ 4.  3.]]",,,,,,
5,0.003737926483154297,,,,,,
0,1512131709.686848,,,,,,
1,whir,,,,,,
2,zj,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]]",,,,,,
5,0.003571033477783203,,,,,,
0,1512131709.699456,,,,,,
1,rkgs,,,,,,
2,sqx,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  3.  4.  4.]]",,,,,,
5,0.0034809112548828125,,,,,,
0,1512131709.712398,,,,,,
1,uzuc,,,,,,
2,fiwl,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]]",,,,,,
5,0.003960847854614258,,,,,,
0,1512131709.726812,,,,,,
1,ureo,,,,,,
2,lwfoa,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  3.  4.]]",,,,,,
5,0.004826068878173828,,,,,,
0,1512131709.744274,,,,,,
1,cznv,,,,,,
2,tkfmjb,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]]",,,,,,
5,0.004571199417114258,,,,,,
0,1512131709.763533,,,,,,
1,cxrp,,,,,,
2,hmspyni,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  3.  4.  5.  6.]]",,,,,,
5,0.005592823028564453,,,,,,
0,1512131709.784331,,,,,,
1,kztt,,,,,,
2,foasvayr,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]]",,,,,,
5,0.005465030670166016,,,,,,
0,1512131709.804997,,,,,,
1,stjn,,,,,,
2,coyazovde,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]]",,,,,,
5,0.004965066909790039,,,,,,
0,1512131709.824098,,,,,,
1,urohd,,,,,,
2,c,,,,,,
3,5,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]]",,,,,,
5,0.005900859832763672,,,,,,
0,1512131709.841149,,,,,,
1,rdlky,,,,,,
2,ny,,,,,,
3,4,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  4.]]",,,,,,
5,0.003919839859008789,,,,,,
0,1512131709.857235,,,,,,
1,qmkew,,,,,,
2,boc,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]]",,,,,,
5,0.00440216064453125,,,,,,
0,1512131709.873184,,,,,,
1,jkurb,,,,,,
2,ythn,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]]",,,,,,
5,0.004014015197753906,,,,,,
0,1512131709.887826,,,,,,
1,tmuop,,,,,,
2,ekyvv,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]]",,,,,,
5,0.0036470890045166016,,,,,,
0,1512131709.901849,,,,,,
1,oqvig,,,,,,
2,ojjkdw,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  0.  1.  2.  3.  4.  5.]
 [ 2.  1.  1.  2.  3.  4.  5.]
 [ 3.  2.  2.  2.  3.  4.  5.]
 [ 4.  3.  3.  3.  3.  4.  5.]
 [ 5.  4.  4.  4.  4.  4.  5.]]",,,,,,
5,0.003504037857055664,,,,,,
0,1512131709.916208,,,,,,
1,xspnx,,,,,,
2,daqmcvs,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]]",,,,,,
5,0.004024982452392578,,,,,,
0,1512131709.931446,,,,,,
1,pqqjg,,,,,,
2,fxfxtynr,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]]",,,,,,
5,0.003451824188232422,,,,,,
0,1512131709.94755,,,,,,
1,ktlki,,,,,,
2,lknxmoxvi,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  2.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  3.  2.  3.  4.  4.  5.  6.  7.  8.]
 [ 5.  4.  3.  3.  4.  5.  5.  6.  7.  7.]]",,,,,,
5,0.00706791877746582,,,,,,
0,1512131709.974757,,,,,,
1,xsygcp,,,,,,
2,c,,,,,,
3,5,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  4.]
 [ 6.  5.]]",,,,,,
5,0.005999088287353516,,,,,,
0,1512131709.996596,,,,,,
1,hqddqg,,,,,,
2,qh,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  1.]
 [ 2.  1.  2.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]
 [ 6.  5.  5.]]",,,,,,
5,0.005884885787963867,,,,,,
0,1512131710.020623,,,,,,
1,cjqdho,,,,,,
2,gxc,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  2.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]]",,,,,,
5,0.0061910152435302734,,,,,,
0,1512131710.04272,,,,,,
1,lebnwx,,,,,,
2,uxwg,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  4.  5.]
 [ 6.  6.  5.  5.  5.]]",,,,,,
5,0.006641864776611328,,,,,,
0,1512131710.065589,,,,,,
1,skprwk,,,,,,
2,gknfo,,,,,,
3,5,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  1.  2.  3.  4.]
 [ 3.  3.  2.  2.  3.  4.]
 [ 4.  4.  3.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.  5.]]",,,,,,
5,0.0048580169677734375,,,,,,
0,1512131710.081733,,,,,,
1,xciztx,,,,,,
2,fyagus,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]]",,,,,,
5,0.003628969192504883,,,,,,
0,1512131710.097753,,,,,,
1,bkzupw,,,,,,
2,rmfnmfv,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.]]",,,,,,
5,0.0036079883575439453,,,,,,
0,1512131710.113009,,,,,,
1,pcmbzl,,,,,,
2,gurrkvgu,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.]]",,,,,,
5,0.003576040267944336,,,,,,
0,1512131710.128499,,,,,,
1,nrnvtt,,,,,,
2,lutoezdyu,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  4.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  5.  5.  6.  6.  7.  8.  9.]]",,,,,,
5,0.0038869380950927734,,,,,,
0,1512131710.145459,,,,,,
1,ayehmmp,,,,,,
2,k,,,,,,
3,7,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]]",,,,,,
5,0.003729104995727539,,,,,,
0,1512131710.160844,,,,,,
1,fztlilz,,,,,,
2,fp,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  0.  1.]
 [ 2.  1.  1.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]
 [ 6.  5.  5.]
 [ 7.  6.  6.]]",,,,,,
5,0.0045928955078125,,,,,,
0,1512131710.176315,,,,,,
1,obiootu,,,,,,
2,qnj,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]]",,,,,,
5,0.0036859512329101562,,,,,,
0,1512131710.193157,,,,,,
1,frtwgpv,,,,,,
2,stzo,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  2.  3.  4.]
 [ 4.  4.  3.  3.  4.]
 [ 5.  5.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.]
 [ 7.  7.  6.  6.  6.]]",,,,,,
5,0.004712104797363281,,,,,,
0,1512131710.211698,,,,,,
1,evucynd,,,,,,
2,unatq,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  2.  3.  3.  4.  5.]
 [ 4.  3.  3.  4.  4.  5.]
 [ 5.  4.  4.  4.  5.  5.]
 [ 6.  5.  4.  5.  5.  6.]
 [ 7.  6.  5.  5.  6.  6.]]",,,,,,
5,0.004052877426147461,,,,,,
0,1512131710.230368,,,,,,
1,xbjfnrr,,,,,,
2,huukvx,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  5.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]]",,,,,,
5,0.00405120849609375,,,,,,
0,1512131710.249018,,,,,,
1,tkmclfj,,,,,,
2,ouvyoex,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.]]",,,,,,
5,0.006320953369140625,,,,,,
0,1512131710.269017,,,,,,
1,ixjgomy,,,,,,
2,qtedfjci,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.  8.]]",,,,,,
5,0.005216121673583984,,,,,,
0,1512131710.287484,,,,,,
1,ooydbaw,,,,,,
2,bsczuzyiy,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  7.  8.]
 [ 5.  4.  5.  5.  5.  5.  6.  7.  8.  8.]
 [ 6.  5.  5.  6.  6.  6.  6.  7.  8.  9.]
 [ 7.  6.  6.  6.  7.  7.  7.  7.  8.  9.]]",,,,,,
5,0.0036470890045166016,,,,,,
0,1512131710.304974,,,,,,
1,rvcfzumi,,,,,,
2,k,,,,,,
3,8,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]]",,,,,,
5,0.003648996353149414,,,,,,
0,1512131710.318245,,,,,,
1,dmzxqpge,,,,,,
2,sz,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  2.]
 [ 4.  4.  3.]
 [ 5.  5.  4.]
 [ 6.  6.  5.]
 [ 7.  7.  6.]
 [ 8.  8.  7.]]",,,,,,
5,0.003704071044921875,,,,,,
0,1512131710.331818,,,,,,
1,neljjdlc,,,,,,
2,kjg,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  3.  4.]
 [ 5.  5.  4.  4.]
 [ 6.  6.  5.  5.]
 [ 7.  7.  6.  6.]
 [ 8.  8.  7.  7.]]",,,,,,
5,0.0036008358001708984,,,,,,
0,1512131710.346641,,,,,,
1,btonnefr,,,,,,
2,hnrn,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  3.  4.  3.]
 [ 5.  5.  4.  4.  4.]
 [ 6.  6.  5.  5.  5.]
 [ 7.  7.  6.  6.  6.]
 [ 8.  8.  7.  6.  7.]]",,,,,,
5,0.0037038326263427734,,,,,,
0,1512131710.362677,,,,,,
1,yezbbtra,,,,,,
2,ezivo,,,,,,
3,6,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  1.  2.  3.  4.  5.]
 [ 3.  2.  1.  2.  3.  4.]
 [ 4.  3.  2.  2.  3.  4.]
 [ 5.  4.  3.  3.  3.  4.]
 [ 6.  5.  4.  4.  4.  4.]
 [ 7.  6.  5.  5.  5.  5.]
 [ 8.  7.  6.  6.  6.  6.]]",,,,,,
5,0.004059791564941406,,,,,,
0,1512131710.379758,,,,,,
1,hoedaqiv,,,,,,
2,trnqzl,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  5.  6.  6.]
 [ 7.  7.  7.  7.  6.  6.  7.]
 [ 8.  8.  8.  8.  7.  7.  7.]]",,,,,,
5,0.004178047180175781,,,,,,
0,1512131710.398825,,,,,,
1,gvfknuav,,,,,,
2,ebkmnsc,,,,,,
3,7,,,,,,
